id,timestamp,user,api,region,response_time,bytes,status,is_anomaly
2288,2025-09-15T02:48:19.927878,alice,PutObject,us-east-1,0.275,2415,200,0
2289,2025-09-14T16:49:50.927878,attacker,ListBuckets,eu-west-1,4.592,200000,200,1
2290,2025-09-15T09:45:28.927878,bob,DeleteVM,ap-south-1,0.396,1593,200,0
2291,2025-09-14T17:00:47.927878,attacker,DeleteObject,eu-west-1,4.743,200000,200,1
2292,2025-09-15T04:50:52.927878,svc_backup,GetObject,eu-west-1,0.05,406,200,0
2293,2025-09-14T16:53:59.927878,attacker,ListBuckets,eu-west-1,4.535,200000,200,1
2294,2025-09-14T16:37:07.927878,attacker,ListBuckets,eu-west-1,4.637,200000,200,1
2295,2025-09-14T22:28:09.927878,alice,GetObject,us-east-1,0.318,3054,200,0
2296,2025-09-14T22:23:22.927878,dave,PutObject,us-east-1,0.18,2203,200,0
2297,2025-09-15T02:33:48.927878,alice,DeleteVM,ap-south-1,0.05,3907,200,0
2298,2025-09-15T12:57:21.927878,alice,PutObject,ap-south-1,0.08,2355,200,0
2299,2025-09-15T01:13:41.927878,dave,GetObject,eu-west-1,0.375,2008,200,0
2300,2025-09-15T04:56:17.927878,bob,DescribeInstances,us-east-1,0.396,3261,200,0
2301,2025-09-14T17:11:12.927878,attacker,DeleteObject,eu-west-1,4.958,200000,200,1
2302,2025-09-15T03:30:59.927878,alice,AssumeRole,eu-west-1,0.135,2211,200,0
2303,2025-09-14T16:35:54.927878,attacker,ListBuckets,eu-west-1,4.225,200000,200,1
2304,2025-09-15T10:19:15.927878,alice,PutObject,eu-west-1,0.119,3498,200,0
2305,2025-09-15T11:25:14.927878,alice,PutObject,us-east-1,0.05,1925,200,0
2306,2025-09-15T06:48:03.927878,dave,DeleteObject,ap-south-1,0.414,1955,200,0
2307,2025-09-14T16:56:11.927878,attacker,GetObject,eu-west-1,4.988,200000,200,1
2308,2025-09-14T17:24:01.927878,attacker,GetObject,eu-west-1,4.843,200000,200,1
2309,2025-09-15T03:01:16.927878,dave,CreateVM,ap-south-1,0.179,2432,200,0
2310,2025-09-14T16:33:54.927878,attacker,PutObject,eu-west-1,4.782,200000,200,1
2311,2025-09-14T17:14:39.927878,attacker,DeleteObject,eu-west-1,4.449,200000,200,1
2312,2025-09-15T09:03:29.927878,alice,ListBuckets,ap-south-1,0.189,2520,200,0
2313,2025-09-14T23:47:10.927878,alice,ListBuckets,us-east-1,0.08,1589,403,0
2314,2025-09-15T13:23:01.927878,svc_backup,GetObject,ap-south-1,0.383,2067,200,0
2315,2025-09-15T04:50:13.927878,alice,ListBuckets,us-east-1,0.157,1824,200,0
2316,2025-09-15T08:14:46.927878,carol,DeleteObject,us-east-1,0.491,2119,200,0
2317,2025-09-14T16:56:43.927878,attacker,ListBuckets,eu-west-1,4.082,200000,200,1
2318,2025-09-14T23:11:41.927878,svc_backup,DeleteVM,eu-west-1,0.441,3208,200,0
2319,2025-09-14T17:56:33.927878,dave,AssumeRole,ap-south-1,0.354,2791,200,0
2320,2025-09-14T17:16:27.927878,attacker,GetObject,eu-west-1,4.823,200000,200,1
2321,2025-09-14T17:26:42.927878,attacker,DeleteObject,eu-west-1,4.26,200000,200,1
2322,2025-09-15T15:45:42.927878,bob,PutObject,us-east-1,0.358,2701,200,0
2323,2025-09-15T13:59:38.927878,dave,GetObject,ap-south-1,0.27,2805,200,0
2324,2025-09-14T17:12:38.927878,attacker,GetObject,eu-west-1,4.158,200000,200,1
2325,2025-09-14T16:43:56.927878,attacker,ListBuckets,eu-west-1,4.359,200000,200,1
2326,2025-09-14T17:17:24.927878,attacker,PutObject,eu-west-1,4.18,200000,200,1
2327,2025-09-14T19:29:34.927878,bob,Login,us-east-1,0.473,1779,200,0
2328,2025-09-15T06:07:11.927878,svc_backup,GetObject,eu-west-1,0.468,1768,200,0
2329,2025-09-14T16:45:13.927878,attacker,ListBuckets,eu-west-1,4.033,200000,200,1
2330,2025-09-14T16:46:15.927878,attacker,ListBuckets,eu-west-1,4.231,200000,200,1
2331,2025-09-14T19:27:59.927878,bob,GetObject,us-east-1,0.225,2247,200,0
2332,2025-09-15T06:37:48.927878,bob,Login,us-east-1,0.429,2311,200,0
2333,2025-09-14T16:53:48.927878,attacker,ListBuckets,eu-west-1,4.947,200000,200,1
2334,2025-09-15T07:10:40.927878,svc_backup,AssumeRole,ap-south-1,0.149,1309,200,0
2335,2025-09-15T00:08:54.927878,carol,AssumeRole,ap-south-1,0.29,889,200,0
2336,2025-09-15T10:43:36.927878,alice,ListBuckets,us-east-1,0.635,2683,200,0
2337,2025-09-14T16:54:18.927878,attacker,ListBuckets,eu-west-1,4.328,200000,200,1
2338,2025-09-14T19:51:03.927878,carol,Login,eu-west-1,0.05,2342,200,0
2339,2025-09-14T22:40:17.927878,carol,GetObject,eu-west-1,0.448,2783,200,0
2340,2025-09-14T19:03:02.927878,dave,GetObject,ap-south-1,0.422,1845,200,0
2341,2025-09-15T13:49:00.927878,alice,ListBuckets,ap-south-1,0.246,1121,200,0
2342,2025-09-14T21:21:11.927878,alice,GetObject,us-east-1,0.326,1185,200,0
2343,2025-09-14T16:59:48.927878,attacker,DeleteObject,eu-west-1,4.545,200000,200,1
2344,2025-09-15T15:08:35.927878,bob,CreateVM,us-east-1,0.104,1327,200,0
2345,2025-09-15T09:33:20.927878,carol,AssumeRole,eu-west-1,0.237,975,200,0
2346,2025-09-14T18:05:12.927878,admin,GetObject,ap-south-1,0.217,2385,200,0
2347,2025-09-15T10:56:56.927878,svc_backup,AssumeRole,ap-south-1,0.34,1274,200,0
2348,2025-09-14T22:01:31.927878,svc_backup,GetObject,us-east-1,0.252,1665,200,0
2349,2025-09-15T01:56:43.927878,alice,PutObject,eu-west-1,0.396,2204,200,0
2350,2025-09-15T04:18:49.927878,bob,PutObject,eu-west-1,0.082,1638,200,0
2351,2025-09-15T14:14:06.927878,bob,ListBuckets,eu-west-1,0.293,1588,200,0
2352,2025-09-15T07:41:50.927878,bob,PutObject,ap-south-1,0.411,2282,500,0
2353,2025-09-14T18:41:12.927878,alice,PutObject,us-east-1,0.246,1367,200,0
2354,2025-09-14T22:20:24.927878,bob,DescribeInstances,ap-south-1,0.367,1988,200,0
2355,2025-09-14T21:41:47.927878,svc_backup,DescribeInstances,eu-west-1,0.157,1993,200,0
2356,2025-09-14T17:10:27.927878,attacker,PutObject,eu-west-1,4.829,200000,200,1
2357,2025-09-14T17:22:12.927878,attacker,ListBuckets,eu-west-1,4.39,200000,200,1
2358,2025-09-14T21:06:29.927878,bob,ListBuckets,us-east-1,0.502,1294,200,0
2359,2025-09-14T17:01:57.927878,attacker,PutObject,eu-west-1,4.74,200000,200,1
2360,2025-09-15T07:43:06.927878,alice,GetObject,ap-south-1,0.437,1723,200,0
2361,2025-09-14T16:29:53.927878,attacker,ListBuckets,eu-west-1,4.511,200000,200,1
2362,2025-09-15T00:45:41.927878,carol,DescribeInstances,ap-south-1,0.267,1633,200,0
2363,2025-09-14T18:18:03.927878,carol,GetObject,ap-south-1,0.569,1939,200,0
2364,2025-09-14T17:05:51.927878,attacker,DeleteObject,eu-west-1,4.997,200000,200,1
2365,2025-09-15T05:54:10.927878,alice,GetObject,eu-west-1,0.433,1363,200,0
2366,2025-09-15T11:40:40.927878,carol,AssumeRole,eu-west-1,0.431,2653,200,0
2367,2025-09-14T20:15:21.927878,carol,DeleteVM,ap-south-1,0.084,1999,200,0
2368,2025-09-15T12:12:01.927878,dave,Login,us-east-1,0.262,1298,200,0
2369,2025-09-15T15:26:28.927878,dave,CreateVM,eu-west-1,0.421,1577,200,0
2370,2025-09-15T02:05:04.927878,alice,GetObject,eu-west-1,0.324,1611,200,0
2371,2025-09-14T17:11:30.927878,carol,GetObject,ap-south-1,0.281,2624,200,0
2372,2025-09-14T17:02:29.927878,attacker,DeleteObject,eu-west-1,4.136,200000,200,1
2373,2025-09-15T12:11:23.927878,carol,Login,eu-west-1,0.541,1529,200,0
2374,2025-09-15T16:06:59.927878,alice,GetObject,eu-west-1,0.245,3168,200,0
2375,2025-09-15T02:26:43.927878,dave,Login,us-east-1,0.493,3488,200,0
2376,2025-09-14T18:15:43.927878,alice,DescribeInstances,ap-south-1,0.352,829,200,0
2377,2025-09-15T11:58:24.927878,alice,PutObject,ap-south-1,0.113,1942,200,0
2378,2025-09-15T12:01:00.927878,svc_backup,PutObject,eu-west-1,0.05,3277,200,0
2379,2025-09-15T05:37:31.927878,alice,AssumeRole,ap-south-1,0.261,3135,200,0
2380,2025-09-15T14:26:11.927878,alice,DeleteVM,ap-south-1,0.416,1111,200,0
2381,2025-09-14T17:02:53.927878,attacker,GetObject,eu-west-1,4.922,200000,200,1
2382,2025-09-14T23:21:03.927878,bob,DeleteObject,us-east-1,0.49,2105,200,0
2383,2025-09-15T04:22:38.927878,alice,GetObject,us-east-1,0.379,1853,200,0
2384,2025-09-14T23:21:57.927878,carol,GetObject,ap-south-1,0.417,1299,200,0
2385,2025-09-14T16:59:59.927878,attacker,GetObject,eu-west-1,4.353,200000,200,1
2386,2025-09-15T16:06:11.927878,bob,CreateVM,ap-south-1,0.283,2587,200,0
2387,2025-09-15T00:02:08.927878,svc_backup,PutObject,ap-south-1,0.248,1848,200,0
2388,2025-09-14T21:18:19.927878,carol,AssumeRole,us-east-1,0.376,3057,200,0
2389,2025-09-15T07:25:12.927878,carol,GetObject,us-east-1,0.294,1704,200,0
2390,2025-09-15T04:41:14.927878,carol,Login,eu-west-1,0.191,2815,200,0
2391,2025-09-14T16:56:35.927878,attacker,PutObject,eu-west-1,4.779,200000,200,1
2392,2025-09-15T11:11:29.927878,bob,Login,eu-west-1,0.394,2181,200,0
2393,2025-09-15T11:59:45.927878,compromised_admin,GetObject,us-east-1,5.0,5000000,200,1
2394,2025-09-15T16:24:37.927878,alice,GetObject,eu-west-1,0.288,1777,200,0
2395,2025-09-14T17:03:22.927878,attacker,GetObject,eu-west-1,4.264,200000,200,1
2396,2025-09-15T01:25:05.927878,bob,PutObject,eu-west-1,0.24,1317,200,0
2397,2025-09-15T10:07:57.927878,alice,CreateVM,eu-west-1,0.097,1368,200,0
2398,2025-09-14T17:25:30.927878,attacker,ListBuckets,eu-west-1,4.738,200000,200,1
2399,2025-09-15T07:47:43.927878,carol,DescribeInstances,ap-south-1,0.538,1649,200,0
2400,2025-09-14T16:45:08.927878,attacker,DeleteObject,eu-west-1,4.031,200000,200,1
2401,2025-09-15T09:18:55.927878,alice,GetObject,ap-south-1,0.173,3120,500,0
2402,2025-09-15T14:29:38.927878,alice,Login,us-east-1,0.246,2431,200,0
2403,2025-09-15T04:07:55.927878,bob,CreateVM,eu-west-1,0.403,2355,200,0
2404,2025-09-15T03:46:05.927878,bob,GetObject,us-east-1,0.373,1439,200,0
2405,2025-09-14T22:52:38.927878,alice,Login,ap-south-1,0.441,2008,500,0
2406,2025-09-15T09:47:35.927878,compromised_admin,GetObject,us-east-1,5.0,5000000,200,1
2407,2025-09-14T16:29:18.927878,attacker,DeleteObject,eu-west-1,4.328,200000,200,1
2408,2025-09-15T10:46:05.927878,alice,AssumeRole,ap-south-1,0.336,2007,200,0
2409,2025-09-14T19:44:30.927878,bob,Login,us-east-1,0.257,1755,200,0
2410,2025-09-14T20:48:25.927878,alice,PutObject,ap-south-1,0.603,1110,200,0
2411,2025-09-14T21:51:00.927878,dave,PutObject,eu-west-1,0.361,1639,200,0
2412,2025-09-15T06:37:24.927878,alice,GetObject,ap-south-1,0.204,820,200,0
2413,2025-09-15T06:03:33.927878,alice,Login,ap-south-1,0.51,2986,200,0
2414,2025-09-14T17:18:54.927878,attacker,PutObject,eu-west-1,4.535,200000,200,1
2415,2025-09-14T16:31:49.927878,attacker,DeleteObject,eu-west-1,4.112,200000,200,1
2416,2025-09-14T16:54:16.927878,attacker,GetObject,eu-west-1,4.151,200000,200,1
2417,2025-09-14T16:51:47.927878,attacker,PutObject,eu-west-1,4.872,200000,200,1
2418,2025-09-15T07:27:00.927878,carol,Login,ap-south-1,0.384,2325,200,0
2419,2025-09-15T04:22:12.927878,carol,AssumeRole,eu-west-1,0.453,2508,200,0
2420,2025-09-15T09:43:41.927878,bob,CreateVM,eu-west-1,0.4,4103,200,0
2421,2025-09-15T16:20:03.927878,bob,Login,ap-south-1,0.247,2318,200,0
2422,2025-09-15T00:04:01.927878,bob,DeleteObject,ap-south-1,0.175,1525,200,0
2423,2025-09-14T17:26:13.927878,attacker,DeleteObject,eu-west-1,4.893,200000,200,1
2424,2025-09-15T07:18:48.927878,bob,DescribeInstances,eu-west-1,0.418,2126,200,0
2425,2025-09-14T16:29:49.927878,attacker,DeleteObject,eu-west-1,4.621,200000,200,1
2426,2025-09-15T00:24:03.927878,carol,DescribeInstances,us-east-1,0.424,2294,200,0
2427,2025-09-15T02:13:44.927878,svc_backup,CreateVM,us-east-1,0.281,2474,200,0
2428,2025-09-15T14:18:29.927878,carol,DescribeInstances,us-east-1,0.05,2620,200,0
2429,2025-09-15T08:26:50.927878,alice,GetObject,us-east-1,0.286,3738,200,0
2430,2025-09-14T17:19:57.927878,attacker,ListBuckets,eu-west-1,4.597,200000,200,1
2431,2025-09-15T09:29:59.927878,carol,GetObject,eu-west-1,0.252,2130,200,0
2432,2025-09-15T00:27:26.927878,alice,DeleteObject,eu-west-1,0.447,2634,200,0
2433,2025-09-15T06:56:04.927878,dave,GetObject,ap-south-1,0.56,2655,200,0
2434,2025-09-14T16:42:55.927878,attacker,ListBuckets,eu-west-1,4.323,200000,200,1
2435,2025-09-14T22:15:04.927878,svc_backup,PutObject,ap-south-1,0.504,2100,200,0
2436,2025-09-14T17:13:23.927878,attacker,PutObject,eu-west-1,4.752,200000,200,1
2437,2025-09-14T16:37:57.927878,attacker,GetObject,eu-west-1,4.617,200000,200,1
2438,2025-09-14T16:27:19.927878,attacker,PutObject,eu-west-1,4.332,200000,200,1
2439,2025-09-14T21:42:35.927878,alice,Login,ap-south-1,0.235,2995,200,0
2440,2025-09-15T12:37:26.927878,bob,DescribeInstances,us-east-1,0.234,1072,200,0
2441,2025-09-15T08:53:56.927878,bob,GetObject,us-east-1,0.276,1587,200,0
2442,2025-09-15T12:27:42.927878,alice,GetObject,us-east-1,0.464,2748,500,0
2443,2025-09-14T17:54:30.927878,carol,DeleteObject,eu-west-1,0.181,2584,200,0
2444,2025-09-15T12:19:43.927878,svc_backup,Login,us-east-1,0.177,2750,200,0
2445,2025-09-15T00:23:21.927878,alice,DescribeInstances,eu-west-1,0.388,1919,200,0
2446,2025-09-15T14:14:06.927878,bob,GetObject,ap-south-1,0.296,4503,200,0
2447,2025-09-14T21:33:05.927878,bob,AssumeRole,eu-west-1,0.143,732,200,0
2448,2025-09-15T11:55:42.927878,alice,GetObject,eu-west-1,0.272,601,200,0
2449,2025-09-14T17:16:45.927878,attacker,PutObject,eu-west-1,4.703,200000,200,1
2450,2025-09-15T06:02:15.927878,bob,ListBuckets,eu-west-1,0.21,1957,200,0
2451,2025-09-15T11:33:25.927878,carol,DescribeInstances,eu-west-1,0.6,3179,200,0
2452,2025-09-15T00:08:48.927878,carol,GetObject,ap-south-1,0.281,2420,200,0
2453,2025-09-15T02:48:54.927878,alice,PutObject,eu-west-1,0.195,2528,200,0
2454,2025-09-15T01:46:56.927878,dave,AssumeRole,ap-south-1,0.183,1407,200,0
2455,2025-09-15T10:38:05.927878,carol,GetObject,us-east-1,0.096,1066,200,0
2456,2025-09-14T18:44:49.927878,bob,GetObject,eu-west-1,0.182,2601,200,0
2457,2025-09-15T02:26:45.927878,svc_backup,Login,us-east-1,0.507,2769,200,0
2458,2025-09-15T14:17:45.927878,svc_backup,Login,eu-west-1,0.259,2362,200,0
2459,2025-09-14T17:01:12.927878,alice,CreateVM,ap-south-1,0.358,3036,200,0
2460,2025-09-14T16:36:46.927878,attacker,ListBuckets,eu-west-1,4.612,200000,200,1
2461,2025-09-14T18:30:52.927878,svc_backup,ListBuckets,eu-west-1,0.217,1819,200,0
2462,2025-09-14T23:26:41.927878,bob,GetObject,eu-west-1,0.252,2691,200,0
2463,2025-09-15T06:55:33.927878,dave,DeleteObject,us-east-1,0.35,2678,200,0
2464,2025-09-15T08:22:07.927878,carol,DeleteVM,eu-west-1,0.412,1511,200,0
2465,2025-09-14T23:21:05.927878,alice,DescribeInstances,us-east-1,0.509,1056,200,0
2466,2025-09-14T16:29:16.927878,attacker,DeleteObject,eu-west-1,4.88,200000,200,1
2467,2025-09-15T07:37:21.927878,alice,Login,eu-west-1,0.483,1295,200,0
2468,2025-09-15T02:29:11.927878,alice,GetObject,ap-south-1,0.384,380,200,0
2469,2025-09-15T16:23:12.927878,admin,DeleteObject,ap-south-1,0.342,1783,200,0
2470,2025-09-14T18:49:44.927878,bob,GetObject,us-east-1,0.429,1297,200,0
2471,2025-09-14T17:14:57.927878,attacker,ListBuckets,eu-west-1,4.865,200000,200,1
2472,2025-09-14T20:00:52.927878,alice,GetObject,ap-south-1,0.484,2624,200,0
2473,2025-09-14T18:28:39.927878,alice,GetObject,us-east-1,0.264,2685,200,0
2474,2025-09-15T07:54:40.927878,alice,GetObject,ap-south-1,0.362,718,200,0
2475,2025-09-14T17:17:45.927878,attacker,DeleteObject,eu-west-1,4.292,200000,200,1
2476,2025-09-14T16:57:19.927878,attacker,GetObject,eu-west-1,4.036,200000,200,1
2477,2025-09-15T05:41:22.927878,alice,DeleteVM,eu-west-1,0.512,2572,200,0
2478,2025-09-15T05:06:47.927878,carol,CreateVM,eu-west-1,0.201,2815,200,0
2479,2025-09-15T10:31:24.927878,bob,PutObject,us-east-1,0.158,563,200,0
2480,2025-09-15T07:31:34.927878,bob,ListBuckets,eu-west-1,0.318,2014,200,0
2481,2025-09-15T04:56:26.927878,dave,GetObject,ap-south-1,0.296,2360,200,0
2482,2025-09-14T17:08:47.927878,bob,GetObject,us-east-1,0.26,2598,200,0
2483,2025-09-15T03:07:00.927878,carol,ListBuckets,ap-south-1,0.282,3392,200,0
2484,2025-09-14T23:14:12.927878,carol,Login,us-east-1,0.36,3758,200,0
2485,2025-09-14T16:51:18.927878,attacker,PutObject,eu-west-1,4.695,200000,200,1
2486,2025-09-15T12:17:05.927878,alice,CreateVM,eu-west-1,0.244,2634,200,0
2487,2025-09-15T08:08:45.927878,bob,DescribeInstances,ap-south-1,0.073,2605,200,0
2488,2025-09-14T21:38:13.927878,alice,DescribeInstances,us-east-1,0.096,2558,200,0
2489,2025-09-15T08:06:12.927878,alice,Login,us-east-1,0.267,2855,200,0
2490,2025-09-15T09:15:11.927878,admin,ListBuckets,ap-south-1,0.173,1323,200,0
2491,2025-09-15T13:56:27.927878,alice,GetObject,us-east-1,0.419,2375,200,0
2492,2025-09-15T12:38:07.927878,bob,CreateVM,eu-west-1,0.224,2549,403,0
2493,2025-09-15T14:04:13.927878,carol,PutObject,us-east-1,0.382,3653,200,0
2494,2025-09-14T17:23:55.927878,alice,AssumeRole,ap-south-1,0.29,3017,200,0
2495,2025-09-15T03:50:19.927878,svc_backup,DeleteObject,ap-south-1,0.467,1871,200,0
2496,2025-09-14T23:02:58.927878,carol,DeleteVM,eu-west-1,0.28,2085,200,0
2497,2025-09-14T16:36:23.927878,attacker,DeleteObject,eu-west-1,4.954,200000,200,1
2498,2025-09-14T16:32:42.927878,alice,PutObject,ap-south-1,0.43,2004,200,0
2499,2025-09-14T20:05:07.927878,alice,ListBuckets,eu-west-1,0.05,787,200,0
2500,2025-09-15T07:23:14.927878,svc_backup,GetObject,ap-south-1,0.366,1969,200,0
2501,2025-09-15T04:38:17.927878,svc_backup,GetObject,ap-south-1,0.378,3154,200,0
2502,2025-09-15T14:59:16.927878,carol,PutObject,eu-west-1,0.327,2546,500,0
2503,2025-09-15T15:32:11.927878,alice,PutObject,eu-west-1,0.277,1809,200,0
2504,2025-09-14T16:40:58.927878,attacker,GetObject,eu-west-1,4.145,200000,200,1
2505,2025-09-15T00:12:25.927878,alice,GetObject,eu-west-1,0.11,3115,200,0
2506,2025-09-15T12:47:43.927878,alice,DeleteObject,us-east-1,0.252,3199,200,0
2507,2025-09-15T11:41:58.927878,alice,ListBuckets,eu-west-1,0.203,2494,200,0
2508,2025-09-14T16:43:03.927878,attacker,ListBuckets,eu-west-1,4.298,200000,200,1
2509,2025-09-14T17:11:07.927878,attacker,GetObject,eu-west-1,4.611,200000,200,1
2510,2025-09-15T15:11:07.927878,carol,GetObject,ap-south-1,0.558,1914,200,0
2511,2025-09-14T16:56:43.927878,attacker,PutObject,eu-west-1,4.471,200000,200,1
2512,2025-09-14T19:24:37.927878,bob,DeleteVM,eu-west-1,0.329,2178,200,0
2513,2025-09-15T13:36:14.927878,dave,Login,eu-west-1,0.627,1565,200,0
2514,2025-09-14T17:02:20.927878,attacker,DeleteObject,eu-west-1,4.301,200000,200,1
2515,2025-09-15T03:54:44.927878,bob,GetObject,eu-west-1,0.398,3472,200,0
2516,2025-09-14T17:19:04.927878,attacker,DeleteObject,eu-west-1,4.583,200000,200,1
2517,2025-09-15T10:13:18.927878,bob,GetObject,us-east-1,0.361,2818,200,0
2518,2025-09-14T17:08:56.927878,attacker,PutObject,eu-west-1,4.462,200000,200,1
2519,2025-09-15T11:05:50.927878,svc_backup,GetObject,us-east-1,0.147,2114,200,0
2520,2025-09-15T16:24:13.927878,svc_backup,GetObject,eu-west-1,0.232,2444,403,0
2521,2025-09-14T20:19:18.927878,dave,PutObject,ap-south-1,0.05,2377,200,0
2522,2025-09-14T16:35:44.927878,attacker,DeleteObject,eu-west-1,4.008,200000,200,1
2523,2025-09-14T18:09:11.927878,dave,GetObject,ap-south-1,0.24,2682,200,0
2524,2025-09-14T18:14:00.927878,alice,PutObject,ap-south-1,0.363,1734,200,0
2525,2025-09-15T01:17:24.927878,admin,DeleteVM,ap-south-1,0.189,853,200,0
2526,2025-09-14T16:52:19.927878,attacker,GetObject,eu-west-1,4.193,200000,200,1
2527,2025-09-15T01:01:45.927878,alice,DeleteVM,ap-south-1,0.248,1609,200,0
2528,2025-09-14T16:28:00.927878,attacker,GetObject,eu-west-1,4.224,200000,200,1
2529,2025-09-14T19:54:06.927878,dave,Login,us-east-1,0.348,2656,200,0
2530,2025-09-15T10:16:08.927878,bob,Login,us-east-1,0.235,2220,200,0
2531,2025-09-14T19:51:16.927878,svc_backup,GetObject,eu-west-1,0.22,1270,200,0
2532,2025-09-14T16:29:54.927878,attacker,DeleteObject,eu-west-1,4.556,200000,200,1
2533,2025-09-15T09:32:15.927878,alice,Login,ap-south-1,0.483,842,200,0
2534,2025-09-14T16:30:29.927878,attacker,DeleteObject,eu-west-1,4.175,200000,200,1
2535,2025-09-14T16:34:42.927878,attacker,ListBuckets,eu-west-1,4.538,200000,200,1
2536,2025-09-14T19:06:39.927878,alice,AssumeRole,us-east-1,0.05,1794,200,0
2537,2025-09-15T14:31:11.927878,dave,DeleteVM,us-east-1,0.301,2025,200,0
2538,2025-09-14T22:24:09.927878,bob,GetObject,us-east-1,0.351,1912,200,0
2539,2025-09-14T17:08:32.927878,attacker,PutObject,eu-west-1,4.275,200000,200,1
2540,2025-09-14T17:00:58.927878,attacker,DeleteObject,eu-west-1,4.611,200000,200,1
2541,2025-09-14T18:46:26.927878,bob,AssumeRole,us-east-1,0.487,1722,200,0
2542,2025-09-14T17:10:38.927878,attacker,PutObject,eu-west-1,4.542,200000,200,1
2543,2025-09-14T17:15:59.927878,attacker,ListBuckets,eu-west-1,4.798,200000,200,1
2544,2025-09-14T16:35:52.927878,attacker,ListBuckets,eu-west-1,4.447,200000,200,1
2545,2025-09-15T11:56:54.927878,admin,DescribeInstances,eu-west-1,0.541,93,200,0
2546,2025-09-14T17:16:22.927878,attacker,PutObject,eu-west-1,4.72,200000,200,1
2547,2025-09-15T01:07:40.927878,bob,Login,us-east-1,0.05,1704,200,0
2548,2025-09-14T22:11:52.927878,alice,DeleteVM,eu-west-1,0.217,1378,200,0
2549,2025-09-14T17:01:55.927878,attacker,GetObject,eu-west-1,4.754,200000,200,1
2550,2025-09-15T09:57:38.927878,alice,ListBuckets,ap-south-1,0.328,2588,200,0
2551,2025-09-14T17:18:22.927878,attacker,GetObject,eu-west-1,4.979,200000,200,1
2552,2025-09-14T16:47:57.927878,attacker,DeleteObject,eu-west-1,4.051,200000,200,1
2553,2025-09-14T16:45:06.927878,bob,Login,eu-west-1,0.088,2440,500,0
2554,2025-09-14T16:28:27.927878,attacker,DeleteObject,eu-west-1,4.123,200000,200,1
2555,2025-09-14T20:57:48.927878,bob,Login,eu-west-1,0.202,1630,200,0
2556,2025-09-14T17:36:40.927878,bob,PutObject,us-east-1,0.252,1375,200,0
2557,2025-09-14T19:35:01.927878,alice,ListBuckets,ap-south-1,0.257,2221,200,0
2558,2025-09-14T16:52:24.927878,attacker,DeleteObject,eu-west-1,4.054,200000,200,1
2559,2025-09-14T16:32:17.927878,attacker,ListBuckets,eu-west-1,4.475,200000,200,1
2560,2025-09-15T02:30:23.927878,svc_backup,AssumeRole,ap-south-1,0.357,2987,200,0
2561,2025-09-14T16:50:10.927878,svc_backup,GetObject,eu-west-1,0.351,2317,200,0
2562,2025-09-14T16:30:57.927878,attacker,DeleteObject,eu-west-1,4.257,200000,200,1
2563,2025-09-15T14:16:58.927878,alice,CreateVM,eu-west-1,0.182,1385,403,0
2564,2025-09-14T16:40:24.927878,dave,GetObject,us-east-1,0.313,2917,200,0
2565,2025-09-15T13:49:29.927878,bob,PutObject,eu-west-1,0.083,2772,200,0
2566,2025-09-15T06:42:36.927878,bob,Login,eu-west-1,0.53,2371,200,0
2567,2025-09-14T23:58:14.927878,alice,GetObject,ap-south-1,0.371,2843,200,0
2568,2025-09-15T01:59:33.927878,bob,Login,us-east-1,0.238,3807,200,0
2569,2025-09-14T22:03:37.927878,carol,ListBuckets,ap-south-1,0.229,1614,200,0
2570,2025-09-15T10:31:24.927878,carol,PutObject,us-east-1,0.235,1906,200,0
2571,2025-09-15T12:53:22.927878,alice,GetObject,eu-west-1,0.417,2796,200,0
2572,2025-09-15T09:12:47.927878,alice,GetObject,us-east-1,0.404,2420,200,0
2573,2025-09-14T18:59:36.927878,alice,Login,us-east-1,0.306,1640,200,0
2574,2025-09-15T06:04:21.927878,bob,Login,us-east-1,0.228,1424,200,0
2575,2025-09-14T18:15:09.927878,alice,PutObject,eu-west-1,0.496,1511,200,0
2576,2025-09-15T06:02:21.927878,carol,DeleteObject,ap-south-1,0.255,3523,200,0
2577,2025-09-14T16:52:13.927878,attacker,GetObject,eu-west-1,4.789,200000,200,1
2578,2025-09-14T17:07:17.927878,attacker,GetObject,eu-west-1,4.115,200000,200,1
2579,2025-09-15T05:50:50.927878,alice,ListBuckets,us-east-1,0.136,2621,200,0
2580,2025-09-14T16:39:39.927878,attacker,PutObject,eu-west-1,4.077,200000,200,1
2581,2025-09-14T16:52:07.927878,attacker,DeleteObject,eu-west-1,4.812,200000,200,1
2582,2025-09-15T07:27:29.927878,bob,GetObject,ap-south-1,0.05,2747,200,0
2583,2025-09-14T17:25:31.927878,attacker,GetObject,eu-west-1,4.444,200000,200,1
2584,2025-09-15T07:01:15.927878,alice,GetObject,ap-south-1,0.213,2392,200,0
2585,2025-09-15T12:17:57.927878,carol,ListBuckets,ap-south-1,0.102,2643,200,0
2586,2025-09-15T04:37:23.927878,dave,AssumeRole,us-east-1,0.301,1912,200,0
2587,2025-09-15T04:27:07.927878,admin,AssumeRole,ap-south-1,0.422,1490,200,0
2588,2025-09-14T16:38:33.927878,attacker,ListBuckets,eu-west-1,4.857,200000,200,1
2589,2025-09-14T21:20:10.927878,dave,AssumeRole,us-east-1,0.287,2675,200,0
2590,2025-09-14T16:51:23.927878,attacker,DeleteObject,eu-west-1,4.344,200000,200,1
